"date","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_new","hospitalized_accumulated","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","cases_14days","cases_7days","cases_PCR_14days","cases_PCR_7days","daily_cases","daily_cases_avg7","daily_cases_PCR","daily_cases_PCR_avg7","daily_deaths","daily_deaths_inc","daily_deaths_avg3","daily_deaths_avg7","deaths_last_week"
2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0
2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-09,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.1,0,0,0,NA,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.1,0,0,0,NA,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,1,0.1,1,0.1,0,NA,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0.1,0,0.1,0,NA,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,-1,0,0,0.1,0,NA,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.1,0,NA,0,0,0
2020-02-24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.1,0,NA,0,0,0
2020-02-25,0,0,0,0,0,0,0,0,0,4,4,0,3,3,4,4,3,0.4,3,0.6,0,NA,0,0,0
2020-02-26,1,0,0,0,0,0,0,0,0,9,10,0,8,8,10,10,5,1.1,6,1.4,0,NA,0,0,0
2020-02-27,8,3,0,3,0,0,0,0,0,21,18,0,20,19,18,17,12,2.7,8,2.4,0,NA,0,0,0
2020-02-28,3,1,0,4,0,0,0,0,0,34,32,0,33,32,32,31,13,4.6,14,4.4,0,NA,0,0,0
2020-02-29,5,2,0,5,1,0,0,0,0,50,47,0,49,49,47,46,16,7,15,6.6,0,NA,0,0,0
2020-03-01,6,1,0,0,374,0,0,11,0,83,75,0,82,82,75,74,33,11.7,28,10.6,0,NA,0,0,0
2020-03-02,13,13,0,0,364,1,1,14,0,143,136,0,142,142,136,135,60,20.3,61,19.3,0,NA,0,0,0
2020-03-03,11,10,0,5,375,1,1,15,0,217,205,0,216,213,205,201,74,30.4,69,28.7,0,NA,0,0,0
2020-03-04,5,7,0,4,388,1,1,16,1,298,292,0,297,289,292,282,81,41.3,87,40.3,1,Inf,0.3,0.1,1
2020-03-05,36,21,0,6,389,4,4,16,2,474,451,0,472,453,450,433,176,64.7,159,61.9,1,100,0.7,0.3,2
2020-03-06,41,20,0,20,372,9,9,16,5,757,704,0,755,723,703,672,283,103.3,253,96,3,150,1.7,0.7,5
2020-03-07,48,17,0,25,403,12,12,17,11,1066,992,0,1065,1016,991,945,309,145.1,288,135,6,120,3.3,1.6,11
2020-03-08,51,8,0,33,428,20,20,19,25,1442,1325,0,1441,1359,1324,1250,376,194.1,333,178.6,14,127.3,7.7,3.6,25
2020-03-09,82,96,0,45,453,25,25,19,36,2182,2035,0,2181,2039,2034,1899,740,291.3,710,271.3,11,44,10.3,5.1,36
2020-03-10,141,171,0,58,484,60,60,26,54,3234,3045,0,3230,3017,3041,2840,1052,431,1010,405.7,18,50,14.3,7.7,54
2020-03-11,215,223,0,84,515,82,82,32,93,4404,4177,0,4395,4106,4167,3885,1170,586.6,1132,555,39,72.2,22.7,13.1,92
2020-03-12,309,386,0,112,568,87,87,39,138,5857,5523,0,5836,5383,5505,5072,1453,769,1346,724.6,45,48.4,34,19.4,136
2020-03-13,679,590,0,148,1888,104,104,219,197,8145,7250,0,8111,7388,7218,6546,2288,1055.4,1727,935.1,59,42.8,47.7,27.4,192
2020-03-14,809,395,0,212,2132,140,140,231,386,10213,8712,0,10163,9147,8665,7720,2068,1306.7,1462,1102.9,189,95.9,97.7,53.6,375
2020-03-15,974,508,0,243,2989,196,196,317,448,12326,10213,0,12243,10884,10138,8888,2113,1554.9,1501,1269.7,62,16.1,103.3,60.4,423
2020-03-16,1106,1375,0,299,3067,251,251,343,671,15677,13078,0,15534,13495,12942,11043,3351,1927.9,2865,1577.6,223,49.8,158,90.7,635
2020-03-17,1231,1188,0,358,4612,321,321,479,794,19600,16503,0,19383,16366,16298,13458,3923,2338,3425,1922.6,123,18.3,136,105.7,740
2020-03-18,1802,1465,0,442,5132,438,438,676,1017,23893,20035,0,23595,19489,19743,15858,4293,2784.1,3532,2265.4,223,28.1,189.7,132,924
2020-03-19,2087,1572,0,3446,6779,536,536,824,1319,29125,23996,0,28651,23268,23545,18473,5232,3324,3961,2639,302,29.7,216,168.7,1181
2020-03-20,2062,1764,0,4370,8256,666,666,963,1699,35027,28491,0,34270,26882,27787,21241,5902,3840.3,4495,3034.4,380,28.8,301.7,214.6,1502
2020-03-21,1929,1215,0,5216,9686,808,808,1112,2126,39658,31755,0,38592,29445,30763,23043,4631,4206.4,3264,3291.9,427,25.1,369.7,248.6,1740
2020-03-22,1720,1101,0,5734,11176,983,983,1267,2639,43686,34692,0,42244,31360,33367,24479,4028,4480,2937,3497,513,24.1,440,313,2191
2020-03-23,2761,2477,0,6595,12961,1173,1173,1521,3239,50899,40339,0,48717,35222,38304,27261,7213,5031.7,5647,3894.4,600,22.7,513.3,366.9,2568
2020-03-24,3830,2153,0,7255,14687,1425,1425,1849,4019,58600,45978,0,55366,39000,42933,29475,7701,5571.4,5639,4210.7,780,24.1,631,460.7,3225
2020-03-25,3993,2078,0,9795,16126,2236,2236,2091,4766,67912,51636,0,63508,44019,47459,31601,9312,6288.4,5658,4514.4,747,18.6,709,535.6,3749
2020-03-26,4434,2091,0,11217,18035,2636,2636,2306,5643,77107,57907,0,71250,47982,52384,33911,9195,6854.6,6271,4844.4,877,18.4,801.3,617.7,4324
2020-03-27,3812,1802,0,8765,19723,3066,3066,2466,6607,84779,62771,0,76634,49752,55521,34280,7672,7107.4,4864,4897.1,964,17.1,862.7,701.1,4908
2020-03-28,3832,1304,0,13145,22134,3415,3415,2845,7664,92966,65720,0,82753,53308,57008,33965,8187,7615.4,2949,4852.1,1057,16,966,791.1,5538
2020-03-29,3676,1172,0,11434,25880,3673,3673,2980,8644,99102,68171,0,86776,55416,57958,33479,6136,7916.6,2451,4782.7,980,12.8,1000.3,857.9,6005
2020-03-30,3311,2088,0,14601,26622,4068,4068,3391,9584,106577,73301,0,90900,55678,60223,32962,7475,7954,5130,4708.9,940,10.9,992.3,906.4,6345
2020-03-31,3976,1596,0,15192,27280,4354,4354,3221,10651,113351,77345,0,93751,54751,60842,31367,6774,7821.6,4044,4481,1067,11.1,995.7,947.4,6632
2020-04-01,4685,1486,0,21163,28405,4672,4672,3388,11672,120494,81183,0,96601,52582,61148,29547,7143,7511.7,3838,4221,1021,9.6,1009.3,986.6,6906
2020-04-02,3489,1467,0,17712,28311,5015,5015,3468,12758,127271,85050,0,98146,50164,61054,27143,6777,7166.3,3867,3877.6,1086,9.3,1058,1016.4,7115
2020-04-03,3227,1490,12,6026,27943,5332,5332,3445,13769,134105,88888,0,99078,49326,60397,26117,6834,7046.6,3838,3731,1011,7.9,1039.3,1023.1,7162
2020-04-04,2858,818,13,7521,27518,5566,5566,3447,14691,139054,91066,0,99396,46088,59311,25346,4949,6584,2178,3620.9,922,6.7,1006.3,1003.9,7027
2020-04-05,2112,633,14,6075,27321,5761,5761,3449,15543,142751,92649,0,99065,43649,57957,24478,3697,6235.6,1583,3496.9,852,5.8,928.3,985.6,6899
2020-04-06,2205,1464,20,8815,26899,5986,5986,3453,16463,147831,96167,0,96932,41254,55828,22866,5080,5893.4,3518,3266.6,920,5.9,898,982.7,6879
2020-04-07,2520,1270,30,6192,25923,6144,6144,3413,17371,152907,99354,0,94307,39556,53376,22009,5076,5650.9,3187,3144.1,908,5.5,893.3,960,6720
2020-04-08,2535,1300,75,6099,24774,6305,6305,3321,18339,158423,102573,0,90511,37929,50937,21390,5516,5418.4,3219,3055.7,968,5.6,932,952.4,6667
2020-04-09,2839,1306,96,6106,23784,6548,6548,3277,19209,163614,105354,0,86507,36343,47447,20304,5191,5191.9,2781,2900.6,870,4.7,915.3,921.6,6451
2020-04-10,2757,1126,384,6239,22827,6722,6722,3190,20005,168945,107845,0,84166,34840,45074,18957,5331,4977.1,2491,2708.1,796,4.1,878,890.9,6236
2020-04-11,2167,815,454,6341,21906,6890,6890,3147,20810,172735,109632,0,79769,33681,43912,18566,3790,4811.6,1787,2652.3,805,4,823.7,874.1,6119
2020-04-12,2263,532,465,6318,21192,7029,7029,3076,21499,175774,110861,0,76672,33023,42690,18212,3039,4717.6,1229,2601.7,689,3.3,763.3,850.9,5956
2020-04-13,2132,755,504,6313,20860,7154,7154,3035,22186,179487,113027,0,72910,31656,39726,16860,3713,4522.3,2166,2408.6,687,3.2,727,817.6,5723
2020-04-14,2656,1146,607,6325,19993,7278,7278,2971,22913,183959,115799,0,70608,31052,38454,16445,4472,4436,2772,2349.3,727,3.3,701,791.7,5542
2020-04-15,2850,1233,690,6382,18836,7394,7394,2853,23621,188494,121051,0,68000,30071,39868,18478,4535,4295.9,5252,2639.7,708,3.1,707.3,754.6,5282
2020-04-16,3186,1143,912,6371,17990,7539,7539,2619,24300,193290,123543,0,66019,29676,38493,18189,4796,4239.4,2492,2598.4,679,2.9,704.7,727.3,5091
2020-04-17,3696,1493,1305,6409,16968,7696,7696,2542,24915,198640,126159,0,64535,29695,37271,18314,5350,4242.1,2616,2616.3,615,2.5,667.3,701.4,4910
2020-04-18,2336,713,3931,11443,16236,7854,7854,2478,25522,204648,127651,0,65594,31913,36585,18019,6008,4559,1492,2574.1,607,2.4,633.7,673.1,4712
2020-04-19,1513,438,4198,11239,15754,7931,7931,2492,26046,206837,128473,0,64086,31063,35824,17612,2189,4437.6,822,2516,524,2.1,582,649.6,4547
2020-04-20,1906,852,4436,11166,15538,8016,8016,2436,26541,209893,130301,0,62062,30406,34134,17274,3056,4343.7,1828,2467.7,495,1.9,542,622.1,4355
2020-04-21,2247,870,4980,11055,15060,8105,46093,2359,27049,213641,132243,0,60734,29682,32889,16444,3748,4240.3,1942,2349.1,508,1.9,509,590.9,4136
2020-04-22,2858,873,5658,10510,13729,8531,46519,2221,27540,218219,134255,0,59796,29725,31682,13204,4578,4246.4,2012,1886.3,491,1.8,498,559.9,3919
2020-04-23,2674,696,6088,10155,12728,8599,46941,2171,27968,222045,135801,0,58431,28755,30447,12258,3826,4107.9,1546,1751.1,428,1.6,475.7,524,3668
2020-04-24,2730,640,6423,20678,12826,8623,47313,2266,28408,225771,137508,0,56826,27131,29663,11349,3726,3875.9,1707,1621.3,440,1.6,453,499,3493
2020-04-25,2077,332,6595,20840,12330,8666,47659,2213,28779,228526,138405,0,55791,23878,28773,10754,2755,3411.1,897,1536.3,371,1.3,413,465.3,3257
2020-04-26,1687,265,6981,20920,12137,8600,47888,2168,29106,230939,138952,0,55165,24102,28091,10479,2413,3443.1,547,1497,327,1.1,379.3,437.1,3060
2020-04-27,1574,334,7447,20858,11717,8611,48083,2147,29405,233787,140345,0,54300,23894,27318,10044,2848,3413.4,1393,1434.9,299,1,332.3,409.1,2864
2020-04-28,1698,450,8023,19765,11158,8724,48358,2000,29746,237201,141892,0,53242,23560,26093,9649,3414,3365.7,1547,1378.4,341,1.2,322.3,385.3,2697
2020-04-29,1592,468,8524,21302,10625,8797,48647,1925,30059,240458,143346,0,51964,22239,22295,9091,3257,3177,1454,1298.7,313,1.1,317.7,359.9,2519
2020-04-30,1701,328,8947,20017,9856,8836,48912,1850,30340,243838,144489,0,50548,21793,20946,8688,3380,3113.3,1143,1241.1,281,0.9,311.7,338.9,2372
2020-05-01,1552,228,9023,20270,10759,8813,49106,2172,30618,246183,145100,0,47543,20412,18941,7592,2345,2916,611,1084.6,278,0.9,290.7,315.7,2210
2020-05-02,1122,165,9064,20658,10770,8818,49275,2208,30852,247965,145514,0,43317,19439,17863,7109,1782,2777,414,1015.6,234,0.8,264.3,296.1,2073
2020-05-03,741,76,9086,20801,10748,8852,49449,2147,32264,249072,145832,0,42235,18133,17359,6880,1107,2590.4,318,982.9,1412,4.6,641.3,451.1,3158
2020-05-04,567,227,9381,20931,10288,8850,49591,2034,32483,250338,146886,0,40445,16551,16585,6541,1266,2364.4,1054,934.4,219,0.7,621.7,439.7,3078
2020-05-05,748,224,9718,16888,9886,8958,49809,1961,32738,252576,160220,0,38935,15375,27977,18328,2238,2196.4,13334,2618.3,255,0.8,628.7,427.4,2992
2020-05-06,963,243,10118,17278,9147,8941,49972,1851,33000,255862,161293,0,37643,15404,27038,17947,3286,2200.6,1073,2563.9,262,0.8,245.3,420.1,2941
2020-05-07,1057,239,10450,17617,8680,8989,50148,1772,33235,258552,162191,0,36507,14714,26390,17702,2690,2102,898,2528.9,235,0.7,250.7,413.6,2895
2020-05-08,940,255,10730,17742,8082,9004,50308,1711,33465,260957,163107,0,35186,14774,25599,18007,2405,2110.6,916,2572.4,230,0.7,242.3,406.7,2847
2020-05-09,1068,196,10835,18011,7683,9011,50447,1635,33678,262906,163496,0,34380,14941,25091,17982,1949,2134.4,389,2568.9,213,0.6,226,403.7,2826
2020-05-10,891,98,10865,18258,7557,8993,50552,1608,33830,264150,163785,0,33211,15078,24833,17953,1244,2154,289,2564.7,152,0.5,198.3,223.7,1566
2020-05-11,466,220,11025,18355,7313,9007,50657,1539,34018,265549,164650,0,31762,15211,24305,17764,1399,2173,865,2537.7,188,0.6,184.3,219.3,1535
2020-05-12,419,305,11460,18459,6919,9063,50798,1461,34169,267246,165564,0,30045,14670,23672,5344,1697,2095.7,914,763.4,151,0.4,163.7,204.4,1431
2020-05-13,341,290,11617,18407,6486,9073,50929,1406,34321,268863,166515,0,28405,13001,23169,5222,1617,1857.3,951,746,152,0.4,163.7,188.7,1321
2020-05-14,156,268,11901,3127,6070,9084,51046,1327,34435,270296,194761,0,26458,11744,50272,32570,1433,1677.7,28246,4652.9,114,0.3,139,171.4,1200
2020-05-15,170,300,12326,3116,5696,9109,51166,1371,34558,271597,208333,0,25414,10640,63233,45226,1301,1520,13572,6460.9,123,0.4,129.7,156.1,1093
2020-05-16,138,247,12401,3107,5485,9093,51250,1331,34645,272282,208751,0,24317,9376,63237,45255,685,1339.4,418,6465,87,0.3,108,138.1,967
2020-05-17,135,139,12442,3085,5443,9091,51318,1320,34713,272647,209081,0,23575,8497,63249,45296,365,1213.9,330,6470.9,68,0.2,92.7,126.1,883
2020-05-18,53,284,12450,3033,5258,9106,51389,1280,34805,273152,234635,0,22814,7603,87749,69985,505,1086.1,25554,9997.9,92,0.3,82.3,112.4,787
2020-05-19,48,324,12451,1798,4882,9148,51498,1208,34877,263583,241118,0,11007,-3663,80898,75554,-9569,-523.3,6483,10793.4,72,0.2,77.3,101.1,708
2020-05-20,58,339,12460,1588,4594,9027,51469,1145,34984,256794,242212,0,932,-12069,80919,75697,-6789,-1724.1,1094,10813.9,107,0.3,90.3,94.7,663
2020-05-21,68,417,0,1548,4268,2505,45002,759,35044,257578,243258,0,-974,-12718,81067,48497,784,-1816.9,1046,6928.1,60,0.2,79.7,87,609
2020-05-22,72,382,0,1518,3972,2493,45066,691,35135,258163,244333,0,-2794,-13434,81226,36000,585,-1919.1,1075,5142.9,91,0.3,86,82.4,577
2020-05-23,76,178,0,1492,3784,2498,45130,693,35216,258504,244802,0,-4402,-13778,81306,36051,341,-1968.3,469,5150.1,81,0.2,77.3,81.6,571
2020-05-24,65,180,0,1491,3739,2491,45183,675,35274,259376,245201,0,-4774,-13271,81416,36120,872,-1895.9,399,5160,58,0.2,76.7,80.1,561
2020-05-25,53,243,0,1439,3660,2500,45244,654,35339,259739,245918,0,-5810,-13413,81268,11283,363,-1916.1,717,1611.9,65,0.2,68,76.3,534
2020-05-26,37,255,0,1023,3498,2505,45308,616,35414,260260,246874,0,-6986,-3323,81310,5756,521,-474.7,956,822.3,75,0.2,66,76.7,537
2020-05-27,47,240,0,981,3273,2512,45374,579,35467,267387,247884,0,-1476,10593,81369,5672,7127,1513.3,1010,810.3,53,0.1,64.3,69,483
2020-05-28,70,301,0,742,3073,2508,45436,517,35530,268724,248879,0,-1572,11146,54118,5621,1337,1592.3,995,803,63,0.2,63.7,69.4,486
2020-05-29,78,341,0,1566,2864,2499,45486,507,35758,269846,249868,0,-1751,11683,41535,5535,1122,1669,989,790.7,228,0.6,114.7,89,623
2020-05-30,66,189,0,1504,2797,2506,45536,508,35835,270433,250364,0,-1849,11929,41613,5562,587,1704.1,496,794.6,77,0.2,122.7,88.4,619
2020-05-31,59,109,0,1490,2801,2489,45565,511,35878,270805,250720,0,-1842,11429,41639,5519,372,1632.7,356,788.4,43,0.1,116,86.3,604
2020-06-01,52,135,0,1448,2708,2499,45602,503,35914,271495,251388,0,-1657,11756,16753,5470,690,1679.4,668,781.4,36,0.1,52,82.1,575
2020-06-02,25,203,0,1508,2508,2522,45660,475,35936,272554,254354,0,8971,12294,13236,7480,1059,1756.3,2966,1068.6,22,0.1,33.7,74.6,522
2020-06-03,37,205,0,1483,2304,2502,45696,431,36012,273434,255257,0,16640,6047,13045,7373,880,863.9,903,1053.3,76,0.2,44.7,77.9,545
2020-06-04,58,208,0,351,2161,2488,45715,406,34945,283711,256086,0,26133,14987,12828,7207,10277,2141,829,1029.6,-1067,-3,-323,-83.6,-585
2020-06-05,35,257,0,315,1990,2496,45743,398,34987,284830,256994,0,26667,14984,12661,7126,1119,2140.6,908,1018,42,0.1,-316.3,-110.1,-771
2020-06-06,68,136,0,317,1943,2496,45767,391,35022,285300,257480,0,26796,14867,12678,7116,470,2123.9,486,1016.6,35,0.1,-330,-116.1,-813
2020-06-07,59,107,0,314,1965,2492,45783,401,35054,286090,258143,0,26714,15285,12942,7423,790,2183.6,663,1060.4,32,0.1,36.3,-117.7,-824
2020-06-08,22,190,0,1042,1916,2493,45799,382,35079,286807,258750,0,27068,15312,12832,7362,717,2187.4,607,1051.7,25,0.1,30.7,-119.3,-835
2020-06-09,22,195,0,977,1836,2512,45832,335,35120,287585,259424,0,27325,15031,12550,5070,778,2147.3,674,724.3,41,0.1,32.7,-116.6,-816
2020-06-10,32,206,0,942,1740,2506,45854,339,35153,288397,260126,0,21010,14963,12242,4869,812,2137.6,702,695.6,33,0.1,33,-122.7,-859
2020-06-11,35,170,0,912,1614,2510,45876,322,35190,289226,260831,0,20502,5515,11952,4745,829,787.9,705,677.9,37,0.1,37,35,245
2020-06-12,43,191,0,268,1505,2510,45897,314,35203,290140,261635,0,20294,5310,11767,4641,914,758.6,804,663,13,0,27.7,30.9,216
2020-06-13,4,87,0,272,1498,2512,45915,281,35215,290486,261900,0,20053,5186,11536,4420,346,740.9,265,631.4,12,0,20.7,27.6,193
2020-06-14,2,144,0,269,1500,2504,45926,276,35235,290646,262040,0,19841,4556,11320,3897,160,650.9,140,556.7,20,0.1,15,25.9,181
2020-06-15,11,129,0,844,1491,2509,45942,289,36879,291358,262684,0,19863,4551,11296,3934,712,650.1,644,562,1644,4.7,558.7,257.1,1800
2020-06-16,15,123,0,240,1466,2517,45963,276,36908,292045,263264,0,19491,4460,8910,3840,687,637.1,580,548.6,29,0.1,564.3,255.4,1788
2020-06-17,62,125,0,232,1395,2514,45977,269,36930,292752,263918,0,19318,4355,8661,3792,707,622.1,654,541.7,22,0.1,565,253.9,1777
2020-06-18,32,195,0,761,1352,2519,45993,251,36975,293606,264654,0,9895,4380,8568,3823,854,625.7,736,546.1,45,0.1,32,255,1785
2020-06-19,32,154,0,205,1296,2534,46018,228,36995,294451,265412,0,9621,4311,8418,3777,845,615.9,758,539.6,20,0.1,29,256,1792
2020-06-20,36,144,0,213,1278,2530,46034,228,37024,294826,265757,0,9526,4340,8277,3857,375,620,345,551,29,0.1,31.3,258.4,1809
2020-06-21,17,101,0,216,1301,2526,46044,228,37033,295098,266020,0,9008,4452,7877,3980,272,636,263,568.6,9,0,19.3,256.9,1798
2020-06-22,19,172,0,799,1291,2536,46063,203,37060,295609,266482,0,8802,4251,7732,3798,511,607.3,462,542.6,27,0.1,21.7,25.9,181
2020-06-23,21,200,0,819,1255,2527,46070,204,37087,296220,267134,0,8635,4175,7710,3870,611,596.4,652,552.9,27,0.1,21,25.6,179
2020-06-24,39,143,0,54,1260,2564,46107,203,37105,296936,267781,0,8539,4184,7655,3863,716,597.7,647,551.9,18,0,24,25,175
2020-06-25,34,243,0,857,1179,2544,46121,197,37121,297856,268524,0,8630,4250,7693,3870,920,607.1,743,552.9,16,0,20.3,20.9,146
2020-06-26,22,315,0,189,1122,2560,46148,195,37145,298783,269363,0,8643,4332,7728,3951,927,618.9,839,564.4,24,0.1,19.3,21.4,150
2020-06-27,26,127,0,45,1133,2556,46165,179,37158,299208,269740,0,8722,4382,7840,3983,425,626,377,569,13,0,17.7,19.1,134
2020-06-28,18,136,0,44,1173,2555,46179,151,37176,299461,269984,0,8815,4363,7944,3964,253,623.3,244,566.3,18,0,18.3,20.4,143
2020-06-29,18,214,0,178,1137,2561,46197,181,37190,300072,270515,0,8714,4463,7831,4033,611,637.6,531,576.1,14,0,15,18.6,130
2020-06-30,21,283,0,183,1124,2563,46211,177,37220,300952,271262,0,8907,4732,7998,4128,880,676,747,589.7,30,0.1,20.7,19,133
2020-07-01,27,311,0,181,1062,2566,46223,171,37254,301877,271986,0,9125,4941,8068,4205,925,705.9,724,600.7,34,0.1,26,21.3,149
2020-07-02,27,306,0,965,1020,2567,46233,159,37269,302736,272666,0,9130,4880,8012,4142,859,697.1,680,591.7,15,0,26.3,21.1,148
2020-07-03,26,370,0,177,998,0,0,96,37286,303720,273489,0,9269,4937,8077,4126,984,705.3,823,589.4,17,0,22,20.1,141
